,Date,Title,Article,Category,Image_link,Article_link
219,15-1-20,"Prajnesh progresses, Ramkumar, Ankita ousted from Australian Open qualifiers","Prajnesh Gunneswaran advanced to the second round of the Australian Open qualifiers but Ramkumar Ramanathan frittered away a one-set advantage to make an exit, here Tuesday.

Prajnesh knocked out local wild card Harry Bourchier 6-2, 6-4 to set up second round clash with Germany’s Yannick Hanfmann.

Ramkumar led against 15th seed Argentine before losing steam to suffer a 6-4, 4-6, 1-6 defeat to yet again collapse in the Qualifiers of a Grand Slam.

Prajnesh had last year competed in main draws of all four majors of the season.

Sumit Nagal, who enjoyed a breakthrough 2019 season, will open his campaign in the qualifiers against Egypt's Mohamed Safwat.

In the women’s qualifiers, India’s lone contender Ankita Raina went down fighting 2-6, 6-7(2) against Bulgaria’s Viktoriya Tomova.",sports,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/sports/prajnesh-progresses--ramkumar--ankita-ousted-from-australian-open-qualifiers.html
220,15-1-20,Sania makes winning return to WTA circuit,"Indian tennis ace Sania Mirza made a winning return to the WTA circuit by advancing to the women’s doubles quarterfinals of the Hobart International Tournament with Ukrainian partner Nadia Kichenok, here on Tuesday.

Returning to the court after two years, Sania and Kichenok prevailed 2-6 7-6 (3) 10-3 over Oksana Kalashnikova of Georgia and Japan’s Miyu Kato in a contest lasting one hour and 41 minutes.

The Indo-Ukrainian pair will next be up against Americans Vania King and Christina McHale.

The US combination upstaged fourth-seeded Spainish duo of Georgina Garcia Perez and Sara Sorribes Tormo 6-2, 7-5 in a round of 16 clash.

During her two years away from the game, the 33-year-old Sania battled injury breakdowns before taking a formal break in April 2018 to give birth to her son Izhaan. The Hyderabadi is married to Pakistani cricketer Shoaib Malik.

“Today was one of the most special days of my life.To have my parents and my little baby boy wit me in my first match after so long..And we WON our first round.Feel very grateful for the love I am receiving.. BELIEF!! Takes you places YES my baby boy,we did it,” she posted on her Twitter page.

In an engaging showdown, Sania and Kichenok weren’t off to a particularly good start as they double-faulted twice, failed to convert any of the seven break points that came their way and lost their serve two times to go down 2-6 in the opening set.

However, they pulled things back in the second set, helped by their rivals’ inconsistent game.

Both the teams converted three break points each as the set went into a tie-breaker in which Sania and Kichenok nosed ahead of their opponents to draw even.

Sania and Kichenok raised the bar in the final set and displayed superior returns to emerge triumphant.

Sania had last played at China Open in October 2017 where she picked up a nagging knee injury.

A trailblazer in Indian tennis, Sania is a former world No.1 in doubles and has six Grand Slam titles to her credit.

She retired from the singles competition in 2013 after becoming the most successful Indian woman tennis player ever.

In 2007, she attained a career-high 27th position in the WTA singles chart.

However, she has also been hampered by career-threatening wrist and knee injuries.",sports,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/sports/sania-makes-winning-return-to-wta-circuit.html
221,15-1-20,Big Three aim to keep young challengers at bay,"Novak Djokovic admits the next generation of players are edging closer, but tennis’s Big Three remain one step ahead as they aim to extend their dominance at the Australian Open.

Djokovic, Roger Federer and Rafael Nadal have kept a tight grip on the Majors over the past decade, with the Serb and the Swiss particularly prolific at the year’s opening Grand Slam.

Adding spice is the prospect of Nadal breaking through for only his second win in Melbourne to equal the 38-year-old Federer's all-time record of 20 Grand Slam wins.

All players may also have to deal with hazy conditions caused by Australia’s raging bushfires, after practice was suspended on Tuesday when air pollution soared to hazardous levels.

“Obviously the Australian Open has been my favourite tournament. It’s the tournament where I’ve played my best tennis,” said Djokovic.

“You have obviously Federer, Nadal, myself because of the experience and everything and the rankings, that we get to be probably named the top three favourites.

“But then you have (Daniil) Medvedev, (Stefanos) Tsitsipas, Dominic Thiem that are really showing some amazing tennis,” he added.",sports,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/sports/---hopefully-not-this-year------big-three-aim-to-keep-young-challengers-at-bay.html
222,15-1-20,Rani to lead Ind team in NZ tour,"Star striker Rani Rampal will lead a 20-member Indian women’s hockey team for the tour of New Zealand, beginning on January 25 in Auckland.

According to the squad named by Hockey India, goalkeeper Savita will be Rani's deputy during the tour.

The other players of team are Rajini Etimarpu, Deep Grace Ekka, Gurjit Kaur, Reena Khokhar, Salima Tete, Sushila Chanu, Nisha, Namita Toppo, Udita, Monika, Lilima Minz, Neha, Sonika, Sharmila Devi, Navneet Kaur, Lalremsiami, Vandana Katariya and Navjot Kaur.

India’s first match of the tour is against the New Zealand Development squad on January 25, followed by games against the New Zealand women’s team on January 27 and 29.

The Indians will also play Great Britain on February 4 and then conclude the tour with another match against the New Zealand women’s team on February 5.

Speaking about the tour, India’s chief coach Sjoerd Marijne said, “I want to use this tour to create more competition within this group. Although we are taking a 20-member team, in some matches we will use only 16 players because we play with 16 players at the Olympics and in some matches we will play 18 members.

“The players have to show their best and I want to see how they perform under pressure and stay in the right rhythm.”

He added that the matches against world number 5 Great Britain and world number 6 New Zealand will provide a great opportunity for the Indian team to showcase their fearless attitude.

The Team: Rani (captain), Savita (vice-captain), Rajini Etimarpu, Deep Grace Ekka, Gurjit Kaur, Reena Khokhar, Salima Tete, Sushila Chanu, Nisha, Namita Toppo, Udita, Monika, Lilima Minz, Neha, Sonika, Sharmila Devi, Navneet Kaur, Lalremsiami, Vandana Katariya, Navjot Kaur.",sports,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/sports/rani-to-lead-ind-team-in-nz-tour.html
223,15-1-20,Injured Momota out for 2 months,"Badminton world number one Kento Momota could be out for two months after being injured in a car crash that killed his driver just hours after he won the Malaysia Masters on Sunday.

The 25-year-old Japanese suffered cuts and bruising in the accident near Kuala Lumpur but is aiming to return at the All England Championships on March 11, said Kinji Zeniya, secretary general of Japan’s Badminton Association on Tuesday.

Zeniya told reporters that Momota, who won a record 11 titles last year had “extraordinary enthusiasm towards the Olympics” this year in Tokyo but urged Japan’s home gold medal hope to take time to recuperate fully.

“I hope he will do his best without pushing and rushing himself too hard and without being impatient,” said Zeniya.

Momota has been in hospital since Monday following the crash with a slow-moving lorry as his party were driving to the airport.

The driver was killed at the scene while Momota received cuts to his face and bruising all over his body, Zeniya said, denying previous reports that he had broken his nose and chin.

An assistant coach, physiotherapist, and badminton official were also injured. Momota will return to Japan on Wednesday, Zeniya said, and would receive further medical checks.

“Cuts will be healed, but what will happen to the bruising later? I know injuries from car accidents can emerge after some time,” Zeniya said.

The accident came after the dominant Japanese star began his 2020 season in style Sunday with victory over Denmark’s Viktor Axelsen in Kuala Lumpur.

Momota enjoyed unrivalled success in 2019, winning a record 11 titles including the World Championships, Asia Championships and All England Championships, a dramatic turnaround for a player who had been banned for gambling in 2016.",sports,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/sports/injured-momota-out-for-2-months.html
224,15-1-20,"Valverde out, Setien in","Spanish champions Barcelona have sacked their coach Ernesto Valverde and appointed Quique Setien as his replacement, the club announced.

The decision to remove Valverde was confirmed following a board meeting that lasted more than four hours at Camp Nou on Monday afternoon.

Barca are top of La Liga but have won only one of their last five matches. Valverde is the first coach the club has sacked mid-season since Louis van Gaal in 2003.

“FC Barcelona and Ernesto Valverde have reached an agreement to terminate the contract that united both parties,” read a club statement released on Monday night.

Setien will be presented in a press conference at Camp Nou at 2.30pm local time (1330 GMT) on Tuesday.

“Barcelona and Quique Setien have reached an agreement for the latter to become first team coach until 30 June 2022,” the club said.

“Setien is one of the most experienced coaches in Spanish football,” it added.

“Throughout his career he has been a proponent of possession based, attacking football that has been attractive to the fans.”

His first game in charge will be at home to Granada on Sunday. Barcelona play Napoli in the last 16 of the Champions League next month and Real Madrid in the league at the start of March.

Setien has made no secret of his admiration for the stylistic traditions of Barcelona, with the 61-year-old also renowned for favouring an exciting, offensive mode of football.

A former player of Atletico Madrid and Racing Santander, he was circled as a potential Barca coach during a particularly successful period in charge of Real Betis.

Setien led Betis to a sixth-place finish in 2018 and qualification for the Europa League but, despite overseeing a thrilling 4-3 victory at Camp Nou early the following season, results tailed off.

Betis finished 10th and the club and coach parted ways in the summer. Previously, he also helped Las Palmas avoid relegation from La Liga in 2016.

A footballing purist, Setien and Barcelona would seem a good fit, particularly if the players feel released from some of Valverde's more pragmatic tendencies.

But critics of Setien would argue style often takes precedence over substance and it remains to be seen how he handles the pressure of matching aesthetics with results at one of the world's most demanding clubs.

He will also have to do without Luis Suarez, who will be missing for the next four months after having surgery on his right knee.

European failures

haunt Valverde

Doubts had surrounded Valverde for several months and were underpinned by two disastrous exits from the Champions League.

Barcelona’s shocking collapse against Roma in 2018 was followed by a similar capitulation against Liverpool last year.

Familiar fragility had been evident this season and a 3-2 defeat to Atletico Madrid in the Spanish Super Cup on Thursday, in which Barcelona conceded two late goals, prompted the board to act.

Valverde arrived two hours early for his last training session with the squad at Ciutat Esportiva Joan Gamper on Monday morning before meeting with club president Josep Maria Bartomeu.

Bartomeu then drove to Camp Nou, where he held a board meeting with several club officials including chief executive Oscar Grau, technical secretary Javier Bordas, vice president Jordi Cardoner and sporting director Eric Abidal.

Grau and Abidal had returned to Barcelona on Sunday after spending the weekend in Qatar, where they had offered the job to Xavi, only for the clubs iconic former midfielder to indicate he was not ready to come immediately.

In Valverde’s two seasons, his team won two La Liga titles, as well as the Copa del Rey in 2018, and another league success remained very much in sight this term, despite Madrid’s impressive form in recent weeks.

But Barca’s performances have been unconvincing and there were lingering concerns about Valverde’s more functional tactics, which appear to have informed the switch to Setien.

When Valverde arrived in 2017, Barcelona were wounded, hurting after the shock departure of Neymar to Paris Saint-Germain and humiliated, as consecutive defeats by Real Madrid in the Spanish Super Cup hinted at trouble for the season ahead.

Instead, he steadied the ship and galvanised the team.

They lost one league game en route to winning the title and the year after, they were champions again, finishing 11 points ahead of Atletico and 19 clear of Real.",sports,https://www.dailypioneer.com/uploads/2020/story/images/big/valverde-out--setien-in-2020-01-15.jpg,https://www.dailypioneer.com/2020/sports/valverde-out--setien-in.html
225,15-1-20,"India's way not to be disruptive, it is decider rather than abstainer: Jaishankar","India's way is not to be disruptive and it is more of a decider than an abstainer, External Affairs Minister S Jaishankar said on Wednesday.

In remarks that come at a time that several countries have called for a greater Indian role in the Indo-Pacific, the minister also said it is not the India way to be mercantilist.

Addressing a gathering at the Raisina Dialogue here, Jaishankar referred to tensions between the US and Iran and said they are two individualistic countries and what finally happens will depend on the players involved.

Discussing ties with China, he said it is vital for neighbours to reach understanding on crucial issues.

""It is important that two countries find equilibrium in ties... We have to get along with each other,"" he said

""India owes it to itself and to the world to be a just power,"" he said.

India is not a disruptor and is firmly dealing with terrorism, Jaishankar added.

The country, he said, is a ""prisoner of its past image. We have to get over it"".

""There was a time when we spoke more than what we did. It is changing now,"" the minister said.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/india-s-way-not-to-be-disruptive--it-is-decider-rather-than-abstainer--jaishankar-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/india-s-way-not-to-be-disruptive--it-is-decider-rather-than-abstainer--jaishankar.html
226,15-1-20,Bezos' prediction about India rests squarely on us: Murthy,"Praising Amazon CEO Jeff Bezos for his comment that 21st century will be Indias century, software major Infosys founder Narayana Murthy on Wednesday said the responsibility of making that prediction come true rests squarely on our shoulders.

""Nearly 85 per cent of India's business output comes from the unorganized sector, about 10 per cent from SMBs and probably 5 per cent from large companies.

""Therefore, you do play an extremely important role in making 21st century as India's century,"" Murthy told the audience at the 'Amazon Smbhav' event here.

""The only way it can become India's century is if the country becomes economically powerful, and the only way India can become economically powerful is if per capita revenue productivity goes up from current $2,000 or Rs 1,40,000 to somewhere three to four times, or ideally five times,"" emphasized Murthy.

""Prime Minister Narendra Modi has spoken about the $5 trillion economy. That task will be delivered by you. The most important thing that you have to do is to create an idea that your differentiated business value proposition is better than any of your competitors,"" Murthy said.

Bezos spoke about innovation, experimentation and better level of excellence and execution.

Murthy said that innovation comes from the human mind.

""It comes from the power of the human mind. Therefore, you have to attract people who are smarter than you. People who will teach you, as Bezos pointed out, will teach you better things, not just in intellect, but even in values,"" he emphasized.

Stressing upon the need for good work ethic and good values, he said: ""You can't become better unless your city becomes better, you can't become better unless your town becomes better. Make this a better place for all of us.""",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/bezos--prediction-about-india-rests-squarely-on-us--murthy-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/bezos--prediction-about-india-rests-squarely-on-us--murthy.html
227,15-1-20,Anti-CAA protests: Delhi court grants bail to Bhim Army chief Chandrashekhar Azad,"A Delhi court Wednesday granted bail to Bhim Army chief Chandrashekhar Azad who has been accused of inciting people during an anti-CAA protest at Jama Masjid on December 20.

Additional Sessions Judge Kamini Lau granted the relief to Azad and put certain conditions on him.

Azad's outfit had called for a protest march from Jama Masjid to Jantar Mantar against the Citizenship (Amendment) Act on December 20, without police permission.

Other 15 people arrested in the case were granted bail by the court on January 9.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/anti-caa-protests--delhi-court-grants-bail-to-bhim-army-chief-chandrashekhar-azad-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/anti-caa-protests--delhi-court-grants-bail-to-bhim-army-chief-chandrashekhar-azad.html
228,15-1-20,China makes fresh bid to raise Kashmir issue in UNSC,"China has made a fresh pitch to raise the Kashmir issue in a closed-door meeting of the UN Security Council in New York on Wednesday, but the attempt is likely to fail as all other member countries of the body are set to oppose it.

French diplomatic sources said France has noted the request of a UNSC member to raise the Kashmir issue once again in the powerful body and it is going to oppose it like it did on a previous occasion.

The closed door meeting of the UNSC has been called to discuss an issue relating to an African country. China has made a request to deliberate on the Kashmir issue under the agenda of ""Any Other Business Points"".

The sources said France's position has not changed and is very clear -- the Kashmir issue must be settled bilaterally. This has been stated on several occasions and will continue to be reiterate to partners in the UN Security Council, they added.

Last month, France, the US, UK and Russia had foiled an attempt by China to discuss Kashmir at a closed-door meeting of the UNSC.

China has been critical of India's reorganisation of Jammu and Kashmir.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/china-makes-fresh-bid-to-raise-kashmir-issue-in-unsc-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/china-makes-fresh-bid-to-raise-kashmir-issue-in-unsc.html
229,15-1-20,Vishwas mocks reports of him joining BJP,"Poet politician Kumar Vishwas on Wednesday mocked reports that he may join the Bharatiya Janata Party ahead of the Delhi assembly polls, saying those running such news should put it out every week on ""repeat alarm"" instead of bothering their fingers with the same story so often.

Vishwas, a founder member of the AAP who has drifted away from the party due to differences with its leader Arvind Kejriwal, tweeted that he was currently in Doha to attend an NRI event and asked in a lighter vein if he should join the BJP from there.

He was responding to a tweet that referred to ""strong buzz"" about him joining the saffron party.

This is not the first time that the speculation has grown about the likelihood of his joining the BJP. There is a view that Vishwas is ideologically close to the party on certain issues and can be the answer to its search for a leader to take on Kejriwal in the national capital.

There has been no official reaction from the BJP to these reports.

Delhi assembly polls are scheduled to be held on February 8.

During the last elections in 2015, the BJP had inducted former IPS officer Kiran Bedi- who was with Kejriwal during the Anna Hazare-led anti-corruption stir- in the party and then projected her as its chief ministerial candidate.

Her choice as the party's face, however, boomranged as the BJP lost badly and she was also defeated.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/vishwas-mocks-reports-of-him-joining-bjp-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/vishwas-mocks-reports-of-him-joining-bjp.html
230,15-1-20,Union ministers to visit Kashmir to spread awareness about positive impact of scrapping Art 370,"A group of Union ministers will visit Jammu and Kashmir later this month to spread awareness about the positive impact of abrogation of Article 370 provisions and the development measures taken by the government for the region, sources said on Wednesday.

The schedule for the visit of the ministers to the union territories of Jammu and Kashmir is likely to be finalised at a meeting of the Union Council of Ministers on January 17.

The visit is an initiative of Union Home Minister Amit Shah and the ministry is coordinating it, the sources said.

Union minister Piyush Goyal is expected to visit the union territory of Jammu and Kashmir on January 19.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/union-ministers-to-visit-kashmir-to-spread-awareness-about-positive-impact-of-scrapping-art-370-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/union-ministers-to-visit-kashmir-to-spread-awareness-about-positive-impact-of-scrapping-art-370.html
231,15-1-20,Report: Russian prime minister submits resignation to Putin,"The Tass news agency reports that Russian Prime Minister Dmitry Medvedev submitted his resignation to President Vladimir Putin on Wednesday.

Russian news agencies said Putin thanked Medvedev for his service but noted that the prime minister's Cabinet failed to fulfill all the objectives set for it.

Russian media said Putin plans to name Medvedev as deputy of the presidential Security Council.

Medvedev, a longtime close associate of Putin's, has served as Russia's prime minister since 2012. He spent four years before that as president in 2008-2012.

Putin asked the member's of Medvedev's Cabinet to keep working until a new Cabinet is formed.

Medvedev's resignation followed Putin's annual state of the nation address earlier Wednesday. During his speech, the Russian leader proposed amending the constitution to increase the powers of prime ministers and Cabinet members.

The proposed move is seen as part of Putin's efforts to carve out a new position of power for himself to stay at the helm after his current term as president ends in 2024.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/report--russian-prime-minister-submits-resignation-to-putin-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/report--russian-prime-minister-submits-resignation-to-putin.html
232,15-1-20,Air India Washington-Delhi flight delayed by 57 hrs due to glitch in braking system,"Air India's Washington-Delhi flight, which was to depart from the US capital on Sunday at 10.25 am, faced a 57 hour-delay as the B787-8 aircraft developed a glitch in its braking system, a senior official of the airline said.

""AI104 Washington-Delhi flight was able to leave on Wednesday morning (IST) only after getting the required spare part. The plane would be landing in Delhi soon,"" the official said.

The plane had 133 passengers on board when it developed the glitch, the official said.

The official said around half of the passengers were taken to Newark by road on Tuesday and they departed by the Air India flight to Delhi from there.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/air-india-washington-delhi-flight-delayed-by-57-hrs-due-to-glitch-in-braking-system-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/air-india-washington-delhi-flight-delayed-by-57-hrs-due-to-glitch-in-braking-system.html
233,15-1-20,"PM hails valour, professionalism of Army after it escorts pregnant woman to hospital in valley","Prime Minister Narendra Modi on Wednesday hailed the valour and professionalism of the Chinar Corps personnel who escorted a pregnant woman to a hospital through heavy snowfall in the Kashmir Valley.

The Chinar Corps, an infantry field formation of the Indian Army which is presently located in Srinagar and responsible for military operations in the valley, posted a video on Twitter showing Army personnel and civilians escorting the woman on a stretcher.

""During heavy snowfall, an expecting mother Mrs Shamima, required emergency hospitalisation. For 4 hours over 100 Army persons & 30 civilians walked with her on stretcher through heavy snow. Baby born in hospital, both mother & child doing fine,"" it tweeted tagging Modi.

Replying to the tweet, Modi hailed the Army's humanitarian spirit.

""Our Army is known for its valour and professionalism. It is also respected for its humanitarian spirit. Whenever people have needed help, our Army has risen to the occasion and done everything possible! Proud of our Army. I pray for the good health of Shamima and her child,"" the prime minister posted on Twitter.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/pm-hails-valour--professionalism-of-army-after-it-escorts-pregnant-woman-to-hospital-in-valley-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/pm-hails-valour--professionalism-of-army-after-it-escorts-pregnant-woman-to-hospital-in-valley.html
234,15-1-20,DU student Komal Sharma approaches NCW after being identified as JNU attacker,"The National Commission for Women has registered a complaint by DU student Komal Sharma against a news channel for allegedly defaming her by identifying her as one of the attackers in the JNU violence.

Sharma told the NCW that she has been wrongly named as being involved in the January 5 incident and was not even approached by the said TV channel for her response or clarification on the allegations, an NCW official said.

She has requested the commission to look into the matter.

Sharma was allegedly identified by the police as the woman, wearing a checkered shirt with her face covered with a light blue scarf and carrying a stick, in the purported video of the campus violence shared on social media.

The police said Sharma's phone was found to be switched off since Saturday night.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/du-student-komal-sharma-approaches-ncw-after-being-identified-as-jnu-attacker-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/du-student-komal-sharma-approaches-ncw-after-being-identified-as-jnu-attacker.html
235,15-1-20,Article 370 abrogation a historic step: Army Chief,"Indian Army Chief M.M. Naravane on Wednesday asserted that the abrogation of Article 370 was a historic step and it will help Jammu and Kashmir integrate with mainstream India.

""Article 370 abrogation has disrupted proxy war by our western neighbour,"" says Army Chief on the occasion of Indian Army Day.

General Naravane also said, ""We have zero-tolerance towards terrorism. We have many options to counter those who promote terror, will not hesitate to use them.""

He asserted: ""We will respond in equal measure.""

General Naravane also conferred medals to the jawans at the Parade ground in Delhi Cantonment area.

During the occasion, a woman Indian Army Captain Tanya Shergill, who is from the fourth generation Indian Army family, led an all-men parade at the event.

Earlier in the day, Chief of Defence Staff (CDS) General Bipin Rawat, Narawane, Chief of the Air Staff Air Chief Marshal R.K.S. Bhadauria and Navy Chief Admiral Karambir Singh paid tribute at the National War Memorial.

President Ram Nath Kovind, Prime Minister Narendra Modi, Defence Minister Rajnath Singh extended greetings on the occasion of the Army Day.

President Kovind said: ""On Army Day, greetings to the valiant men and women of the Indian Army, to veterans and to their families. You are our nation's pride, the sentinels of our liberty. Your immense sacrifice has secured our sovereignty, brought glory to our nation and protected our people. Jai Hind!""

Modi hailed the Army for its valour and professionalism. ""It is also respected for its humanitarian spirit. Whenever people have needed help, our Army has risen to the occasion and done everything possible! Proud of our Army,"" Modi tweeted.

The Defence Minister said, ""On Army Day today, I salute all valiant Indian Army personnel and recall with pride their indomitable spirit, valour and sacrifices in making India a safer place.""",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/article-370-abrogation-a-historic-step--army-chief-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/article-370-abrogation-a-historic-step--army-chief.html
236,15-1-20,Execution of Nirbhaya convicts will not happen on Jan 22 as mercy plea filed: Delhi govt to HC,"The Delhi government Wednesday told the high court that execution of the death row convicts in the Nirbhaya gangrape and murder case will not take place on January 22 as a mercy plea has been filed by one of them.

The four convicts -- Vinay Sharma (26), Mukesh Kumar (32), Akshay Kumar Singh (31) and Pawan Gupta (25) -- are to be hanged on January 22 at 7 am in Tihar jail. A Delhi court had issued their death warrants on January 7.

Justices Manmohan and Sangita Dhingra Sehgal were told by the Delhi government and the Centre that the petition filed by convict Mukesh, challenging his death warrant, was premature.

The Delhi government and the prison authorities informed the court that under the rules, it will have to wait for the mercy plea to be decided before executing the death warrant.

They also said that none of the four convicts can be executed on January 22 unless the present mercy plea is decided.

The Supreme Court had on Tuesday dismissed the curative pleas of Mukesh and Vinay.

The hearing which is going on since morning will continue post-lunch.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/execution-of-nirbhaya-convicts-will-not-happen-on-jan-22-as-mercy-plea-filed--delhi-govt-to-hc-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/execution-of-nirbhaya-convicts-will-not-happen-on-jan-22-as-mercy-plea-filed--delhi-govt-to-hc.html
237,15-1-20,"Taiwan 'already independent', Tsai warns China","China must rethink its hardline stance towards Taiwan, President Tsai Ing-wen said Wednesday, as she warned the island was already independent and that any invasion would be ""very costly"" for Beijing.

Tsai won a second term over the weekend with a record 8.2 million votes, an outcome that was seen as a forceful rebuke of China's ongoing campaign to isolate the self-ruled island.

China's leadership had made no secret of its desire to see Tsai turfed out because she and her party refuse to acknowledge their view that the island is part of a ""one China"".

Beijing regards Taiwan as its territory and has vowed to one day seize it, by force if necessary -- especially if it declares independence.

But in her first interview since Saturday's re-election, Tsai told the BBC there was no need to formally announce independence because the island already runs itself.

""We don't have a need to declare ourselves an independent state,"" she said in the interview, which aired on Wednesday.

""We are an independent country already and we call ourselves the Republic of China, Taiwan."" Modern Taiwan has been run separately from the mainland for the last 70 years.

For decades, it was a dictatorship under Chiang Kai-shek's nationalists following their 1949 defeat to the communists in China's civil war.

But since the 1980s, it has morphed into one of Asia's most progressive democracies, although it is only diplomatically recognised by a dwindling handful of countries.

Polls show growing numbers of Taiwanese reject the idea that the island should be part of the Chinese mainland.

""We have a separate identity and we're a country of our own,"" Tsai said. ""We deserve respect from China"".

China has greeted Tsai's re-election with anger, warning against any move to push the island closer towards independence.

""Splitting the country is doomed to leave a name that will stink for eternity,"" Foreign Minister Wang Yi said this week.

Chinese state media also accused Tsai of winning the election through cheating, without providing evidence.

On Wednesday, Beijing's Taiwan Affairs Office said there were no plans to change policy towards the island after the landslide election.

""Taiwan's future lies in the unification of the country,"" spokesman Ma Xiaoguang said, adding its future must be decided by ""all Chinese people"".

But Tsai said China should respect the wishes of Taiwan's electorate.

""I hope the Chinese side can understand in-depth the opinion and will expressed by Taiwanese people in this election and can review some of their current policies,"" she told reporters on Wednesday.

Tsai was speaking as she announced a new ""anti-infiltration law"" had been signed into effect making it illegal to launch political activities that are backed or funded by ""hostile external forces"".

Supporters say the bill is aimed at clamping down on China's infiltration of Taiwan's politics while opponents called it anti-democratic.

In her BBC interview -- which came as Taiwan held annual military drills on the south of the island -- Tsai warned Beijing against sending in troops.

""Invading Taiwan is something that is going to be very costly for China,"" she said. Critics accuse Tsai of being needlessly antagonistic towards Beijing.

But Tsai said she had resisted pressure from within her own party to be more forceful on the issue of independence.

""There are so many pressures, so much pressure here that we should go further,"" she said.

""Maintaining a status quo remains our policy... I think that is a very friendly gesture to China."" Tsai has repeatedly said she is willing to talk to Beijing as long as there are no pre-conditions.

But Beijing has refused, cutting off official communication with her administration.

Over the last four years, it has also has ramped up economic, military and diplomatic pressure, hoping it would scare voters into supporting the opposition.

But the strong-arm tactics backfired with voters resoundingly backing Tsai for another four more years.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/taiwan--already-independent---tsai-warns-china-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/taiwan--already-independent---tsai-warns-china.html
238,15-1-20,Cong-led Chhattisgarh govt moves SC seeking to declare NIA Act as unconstitutional,"The Congress-led Chhattisgarh government on Wednesday moved the Supreme Court seeking to declare the National Investigation Agency Act, 2008 as unconstitutional.

The Chhattisgarh government is the first state government to challenge the Act. The move comes a day after the Kerala government challenged the Citizenship Amendment Act under Article 131 of the Constitution.

The Chhattisgarh government has filed an original suit under Article 131 of the Constitution which provides for the state to move directly to the Supreme Court in matters of dispute against the Centre.

In the plea the state government said, ""The plaintiff (state) respectfully submits that the NIA Act is ultra vires to the Constitution and is beyond legislative competence of Parliament since the Act empowers the defendant (Centre) to create an agency for investigation, which, not withstanding the NIA, is carried out by state police, which is a subject matter of the state under entry 2, List 2, Schedule 7, of the Constitution.""

The suit filed through standing counsel of the state Sumer Sodhi said the NIA Act in its present form not only takes away the power of conducting investigation by the plaintiff (state) through police but also confers ""unfettered, discretionary and arbitrary powers"" on the defendant (Centre).

""Moreover, there are no rules governing the exercise of powers which gives ample discretion to the defendant to exercise its power at any juncture without providing any reason or justification for the same,"" the plea said.

The state government said the provision of the Act leaves no room for coordination and pre-condition of consent in any form by the central government from the state government which clearly is against the idea of state sovereignty as envisaged under the Constitution.

The NIA Act, 2008, was enacted with a view to constituting the NIA to investigate and prosecute people for offences affecting the sovereignty, security and integrity of India, security of state, friendly relations with foreign states and offences under Acts enacted to implement international treaties, agreements, conventions and resolutions of the United Nations, its agencies and other international organisations.",top-stories,https://www.dailypioneer.com/uploads/2020/story/images/big/cong-led-chhattisgarh-govt-moves-sc-seeking-to-declare-nia-act-as-unconstitutional-2020-01-15.jpg,https://www.dailypioneer.com/2020/top-stories/cong-led-chhattisgarh-govt-moves-sc-seeking-to-declare-nia-act-as-unconstitutional.html
